MsgID.GLOBAL_POSITION,1520061064.1586959,-121.9939426,37.4137447,-0.0490000
MsgID.LOCAL_VELOCITY,1520061064.1586959,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.1589429,-0.1202636,-0.0342158,0.0492338
MsgID.LOCAL_VELOCITY,1520061064.1589429,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1520061064.1651268,False,False
MsgID.GLOBAL_HOME,1520061064.1936378,-121.9939422,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520061064.2045472,-121.9939430,37.4137447,-0.0550000
MsgID.LOCAL_VELOCITY,1520061064.2045472,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2099142,-0.1208844,-0.0691093,0.0554142
MsgID.LOCAL_VELOCITY,1520061064.2099142,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520061064.2208261,-121.9939403,37.4137439,-0.0560000
MsgID.LOCAL_VELOCITY,1520061064.2208261,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2211049,-0.2127748,0.1667945,0.0567756
MsgID.LOCAL_VELOCITY,1520061064.2211049,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520061064.2212732,-121.9939425,37.4137440,-0.0480000
MsgID.LOCAL_VELOCITY,1520061064.2212732,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2214060,-0.1989279,-0.0249336,0.0486703
MsgID.LOCAL_VELOCITY,1520061064.2214060,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520061064.2215281,-121.9939421,37.4137459,-0.0280000
MsgID.LOCAL_VELOCITY,1520061064.2215281,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2216582,0.0093648,0.0108602,0.0281457
MsgID.LOCAL_VELOCITY,1520061064.2216582,0.0000000,0.0000000,-0.0000000
MsgID.STATE,1520061064.2321322,False,False
MsgID.GLOBAL_HOME,1520061064.2323389,-121.9939422,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520061064.2324631,-121.9939402,37.4137462,0.0040000
MsgID.LOCAL_VELOCITY,1520061064.2324631,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2326028,0.0408357,0.1830305,-0.0046098
MsgID.LOCAL_VELOCITY,1520061064.2326028,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520061064.2327330,-121.9939419,37.4137457,0.0480000
MsgID.LOCAL_VELOCITY,1520061064.2327330,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2328560,-0.0182709,0.0239608,-0.0486617
MsgID.LOCAL_VELOCITY,1520061064.2328560,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520061064.2329910,-121.9939414,37.4137449,0.0950000
MsgID.LOCAL_VELOCITY,1520061064.2329910,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.2331049,-0.1039460,0.0755146,-0.0951829
MsgID.LOCAL_VELOCITY,1520061064.2331049,0.0000000,0.0000000,-0.0000000
MsgID.GLOBAL_POSITION,1520061064.3189719,-121.9939411,37.4137455,0.1390000
MsgID.LOCAL_VELOCITY,1520061064.3189719,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520061064.3252029,-0.0395037,0.0952586,-0.1399304
MsgID.LOCAL_VELOCITY,1520061064.3252029,-0.0000046,-0.0000006,0.0000089
MsgID.STATE,1520061064.4212859,True,True
MsgID.GLOBAL_HOME,1520061064.4288371,-121.9939422,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520061064.5700679,-121.9939400,37.4137458,0.2230000
MsgID.LOCAL_VELOCITY,1520061064.5700679,0.0000000,0.0000000,-0.8400000
MsgID.LOCAL_POSITION,1520061064.5755670,-0.0022638,0.1926128,-0.2237968
MsgID.LOCAL_VELOCITY,1520061064.5755670,-0.0005506,0.0001143,-0.8429819
MsgID.GLOBAL_POSITION,1520061064.8270478,-121.9939417,37.4137462,0.6400000
MsgID.LOCAL_VELOCITY,1520061064.8270478,-0.0100000,0.0000000,-2.1100000
MsgID.LOCAL_POSITION,1520061064.8327849,0.0421292,0.0471921,-0.6425350
MsgID.LOCAL_VELOCITY,1520061064.8327849,-0.0134963,-0.0085574,-2.1171451
MsgID.GLOBAL_POSITION,1520061065.0765681,-121.9939420,37.4137447,1.2690000
MsgID.LOCAL_VELOCITY,1520061065.0765681,-0.0100000,0.0000000,-2.7700000
MsgID.LOCAL_POSITION,1520061065.0769060,-0.1264336,0.0194490,-1.2693017
MsgID.LOCAL_VELOCITY,1520061065.0769060,-0.0179565,0.0056835,-2.7708831
MsgID.GLOBAL_POSITION,1520061065.3259530,-121.9939417,37.4137445,2.0470000
MsgID.LOCAL_VELOCITY,1520061065.3259530,-0.0100000,0.0200000,-3.1100000
MsgID.LOCAL_POSITION,1520061065.3322911,-0.1474206,0.0457330,-2.0473037
MsgID.LOCAL_VELOCITY,1520061065.3322911,-0.0120605,0.0273005,-3.1113291
MsgID.STATE,1520061065.4102850,True,True
MsgID.GLOBAL_HOME,1520061065.4163201,-121.9939422,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520061065.5700421,-121.9939415,37.4137447,2.7650000
MsgID.LOCAL_VELOCITY,1520061065.5700421,0.0000000,0.0200000,-3.1100000
MsgID.LOCAL_POSITION,1520061065.5702169,-0.1304564,0.0592579,-2.7657857
MsgID.LOCAL_VELOCITY,1520061065.5702169,0.0083703,0.0241311,-3.1134171
MsgID.GLOBAL_POSITION,1520061065.8249788,-121.9939401,37.4137446,3.2430000
MsgID.LOCAL_VELOCITY,1520061065.8249788,0.0000000,0.0200000,-0.7200000
MsgID.LOCAL_POSITION,1520061065.8305979,-0.1355398,0.1841377,-3.2434812
MsgID.LOCAL_VELOCITY,1520061065.8305979,0.0098435,0.0201351,-0.7264086
MsgID.GLOBAL_POSITION,1520061066.0711889,-121.9939395,37.4137435,3.1580000
MsgID.LOCAL_VELOCITY,1520061066.0711889,0.1000000,0.0100000,0.9700000
MsgID.LOCAL_POSITION,1520061066.0816131,-0.2535460,0.2450669,-3.1586924
MsgID.LOCAL_VELOCITY,1520061066.0816131,0.1077368,0.0146540,0.9717290
MsgID.GLOBAL_POSITION,1520061066.3207612,-121.9939407,37.4137453,2.8480000
MsgID.LOCAL_VELOCITY,1520061066.3207612,1.2500000,-0.0100000,0.9700000
MsgID.LOCAL_POSITION,1520061066.3209951,-0.0601092,0.1356573,-2.8488140
MsgID.LOCAL_VELOCITY,1520061066.3209951,1.2503954,-0.0122512,0.9725971
MsgID.STATE,1520061066.4222341,True,True
MsgID.GLOBAL_HOME,1520061066.4224901,-121.9939422,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520061066.5707679,-121.9939417,37.4137518,2.7480000
MsgID.LOCAL_VELOCITY,1520061066.5707679,3.0800000,-0.0400000,-0.2300000
MsgID.LOCAL_POSITION,1520061066.5767901,0.6582308,0.0486925,-2.7480216
MsgID.LOCAL_VELOCITY,1520061066.5767901,3.0884466,-0.0452702,-0.2301692
MsgID.GLOBAL_POSITION,1520061066.8202848,-121.9939422,37.4137602,2.8870000
MsgID.LOCAL_VELOCITY,1520061066.8202848,4.2000000,-0.0500000,-0.5000000
MsgID.LOCAL_POSITION,1520061066.8263209,1.5990208,0.0035959,-2.8878000
MsgID.LOCAL_VELOCITY,1520061066.8263209,4.2004476,-0.0507872,-0.5090503
MsgID.GLOBAL_POSITION,1520061067.0716910,-121.9939406,37.4137698,2.9840000
MsgID.LOCAL_VELOCITY,1520061067.0716910,4.7100000,-0.0300000,-0.0800000
MsgID.LOCAL_POSITION,1520061067.0718629,2.6604171,0.1420006,-2.9848194
MsgID.LOCAL_VELOCITY,1520061067.0718629,4.7136831,-0.0398644,-0.0839665
MsgID.GLOBAL_POSITION,1520061067.3218718,-121.9939409,37.4137813,2.9810000
MsgID.LOCAL_VELOCITY,1520061067.3218718,5.2200000,-0.0500000,0.3700000
MsgID.LOCAL_POSITION,1520061067.3280849,3.9440048,0.1206423,-2.9818177
MsgID.LOCAL_VELOCITY,1520061067.3280849,5.2200456,-0.0522485,0.3787874
MsgID.STATE,1520061067.4111612,True,True
MsgID.GLOBAL_HOME,1520061067.4222772,-121.9939422,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520061067.5708921,-121.9939421,37.4137928,2.9280000
MsgID.LOCAL_VELOCITY,1520061067.5708921,5.8000000,-0.0800000,0.3600000
MsgID.LOCAL_POSITION,1520061067.5710640,5.2186027,0.0081697,-2.9285741
MsgID.LOCAL_VELOCITY,1520061067.5710640,5.8083954,-0.0851880,0.3676627
MsgID.GLOBAL_POSITION,1520061067.8208101,-121.9939424,37.4138055,2.8980000
MsgID.LOCAL_VELOCITY,1520061067.8208101,6.4300000,-0.0700000,0.1600000
MsgID.LOCAL_POSITION,1520061067.8263099,6.6285782,-0.0148650,-2.8982065
MsgID.LOCAL_VELOCITY,1520061067.8263099,6.4378891,-0.0747072,0.1676201
MsgID.GLOBAL_POSITION,1520061068.0714200,-121.9939418,37.4138210,2.9030000
MsgID.LOCAL_VELOCITY,1520061068.0714200,6.0900000,-0.0200000,0.0600000
MsgID.LOCAL_POSITION,1520061068.0715930,8.3529844,0.0340811,-2.9039316
MsgID.LOCAL_VELOCITY,1520061068.0715930,6.0932236,-0.0229174,0.0627180
MsgID.GLOBAL_POSITION,1520061068.3210070,-121.9939405,37.4138345,2.9190000
