MsgID.LOCAL_POSITION,1520230592.4821939,3.2071548,-0.0251302,-2.9920411
MsgID.LOCAL_VELOCITY,1520230592.4821939,5.1940751,0.0524500,-0.4827287
MsgID.GLOBAL_POSITION,1520230592.7035480,-121.9939347,37.4137851,3.0140000
MsgID.LOCAL_VELOCITY,1520230592.7035480,5.5400000,0.0400000,0.0100000
MsgID.LOCAL_POSITION,1520230592.7243531,4.5367069,-0.0081388,-3.0087042
MsgID.LOCAL_VELOCITY,1520230592.7243531,5.5952668,0.0453756,0.0825322
MsgID.STATE,1520230592.8768890,True,True
MsgID.GLOBAL_HOME,1520230592.8771350,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230592.9654479,-121.9939342,37.4137987,2.9510000
MsgID.LOCAL_VELOCITY,1520230592.9654479,6.0900000,0.0300000,0.1700000
MsgID.LOCAL_POSITION,1520230592.9871330,5.9009056,0.0342157,-2.9501359
MsgID.LOCAL_VELOCITY,1520230592.9871330,6.1076941,0.0319343,0.1693052
MsgID.GLOBAL_POSITION,1520230593.2095418,-121.9939350,37.4138136,2.9030000
MsgID.LOCAL_VELOCITY,1520230593.2095418,6.6600000,0.0200000,0.0200000
MsgID.LOCAL_POSITION,1520230593.2387719,7.7846460,-0.0622796,-2.9000256
MsgID.LOCAL_VELOCITY,1520230593.2387719,6.7446265,0.0298381,0.0077088
MsgID.GLOBAL_POSITION,1520230593.4532969,-121.9939356,37.4138316,2.9160000
MsgID.LOCAL_VELOCITY,1520230593.4532969,7.3200000,0.0300000,-0.2400000
MsgID.LOCAL_POSITION,1520230593.4817331,9.5546675,-0.0880979,-2.9173222
MsgID.LOCAL_VELOCITY,1520230593.4817331,7.3292484,0.0385393,-0.2465910
MsgID.GLOBAL_POSITION,1520230593.7048581,-121.9939340,37.4138456,2.9590000
MsgID.LOCAL_VELOCITY,1520230593.7048581,7.6900000,0.0500000,-0.1900000
MsgID.LOCAL_POSITION,1520230593.7312820,11.3200207,0.0548807,-2.9656186
MsgID.LOCAL_VELOCITY,1520230593.7312820,7.7421832,0.0515335,-0.1954823
MsgID.STATE,1520230593.8746290,True,True
MsgID.GLOBAL_HOME,1520230593.8751428,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230593.9553161,-121.9939333,37.4138647,2.9790000
MsgID.LOCAL_VELOCITY,1520230593.9553161,7.9000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520230593.9759161,13.2521696,0.1125295,-2.9794147
MsgID.LOCAL_VELOCITY,1520230593.9759161,7.9039016,0.0073830,0.0009311
MsgID.GLOBAL_POSITION,1520230594.2058580,-121.9939342,37.4138815,2.9740000
MsgID.LOCAL_VELOCITY,1520230594.2058580,7.9800000,-0.0600000,0.0600000
MsgID.LOCAL_POSITION,1520230594.2319412,15.3234873,-0.0000880,-2.9744909
MsgID.LOCAL_VELOCITY,1520230594.2319412,7.9929061,-0.0801430,0.0658165
MsgID.GLOBAL_POSITION,1520230594.4557271,-121.9939362,37.4138995,2.9780000
MsgID.LOCAL_VELOCITY,1520230594.4557271,7.7700000,-0.0700000,0.0500000
MsgID.LOCAL_POSITION,1520230594.4817040,17.1130219,-0.1458088,-2.9783702
MsgID.LOCAL_VELOCITY,1520230594.4817040,7.7630448,-0.0687270,0.0579691
MsgID.GLOBAL_POSITION,1520230594.7106860,-121.9939349,37.4139153,2.9840000
MsgID.LOCAL_VELOCITY,1520230594.7106860,6.4700000,0.0500000,0.1700000
MsgID.LOCAL_POSITION,1520230594.7389288,19.0556870,-0.0125677,-2.9832144
MsgID.LOCAL_VELOCITY,1520230594.7389288,6.2170677,0.0711871,0.2085108
MsgID.STATE,1520230594.8668361,True,True
MsgID.GLOBAL_HOME,1520230594.8727481,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230594.9561510,-121.9939342,37.4139292,2.9770000
MsgID.LOCAL_VELOCITY,1520230594.9561510,4.2200000,0.1000000,0.1600000
MsgID.LOCAL_POSITION,1520230594.9812748,20.4140854,0.0314010,-2.9779506
MsgID.LOCAL_VELOCITY,1520230594.9812748,4.1604352,0.1071560,0.1737581
MsgID.GLOBAL_POSITION,1520230595.2064269,-121.9939338,37.4139377,2.9190000
MsgID.LOCAL_VELOCITY,1520230595.2064269,3.0300000,0.1600000,0.9200000
MsgID.LOCAL_POSITION,1520230595.2265191,21.4301186,0.0798194,-2.8933914
MsgID.LOCAL_VELOCITY,1520230595.2265191,2.9260991,0.2177797,1.0276664
MsgID.GLOBAL_POSITION,1520230595.4669068,-121.9939324,37.4139442,2.6270000
MsgID.LOCAL_VELOCITY,1520230595.4669068,2.3000000,0.8800000,1.5600000
MsgID.LOCAL_POSITION,1520230595.4772220,22.0520210,0.1937821,-2.6198821
MsgID.LOCAL_VELOCITY,1520230595.4772220,2.2936025,0.9016432,1.5725887
MsgID.GLOBAL_POSITION,1520230595.7058170,-121.9939307,37.4139467,2.2590000
MsgID.LOCAL_VELOCITY,1520230595.7058170,1.7100000,1.7000000,1.8100000
MsgID.LOCAL_POSITION,1520230595.7271481,22.3405113,0.3903117,-2.2036397
MsgID.LOCAL_VELOCITY,1520230595.7271481,1.6231005,1.8078088,1.8447348
MsgID.STATE,1520230595.8728588,True,True
MsgID.GLOBAL_HOME,1520230595.8730581,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230595.9573419,-121.9939234,37.4139493,1.7790000
MsgID.LOCAL_VELOCITY,1520230595.9573419,1.0200000,2.5000000,1.9700000
MsgID.LOCAL_POSITION,1520230595.9782479,22.6163769,1.0129312,-1.7676293
MsgID.LOCAL_VELOCITY,1520230595.9782479,1.0054770,2.5285823,1.9761474
MsgID.GLOBAL_POSITION,1520230596.2059391,-121.9939154,37.4139527,1.3270000
MsgID.LOCAL_VELOCITY,1520230596.2059391,0.4500000,3.1600000,2.0000000
MsgID.LOCAL_POSITION,1520230596.2266409,23.0125504,1.8106185,-1.2607951
MsgID.LOCAL_VELOCITY,1520230596.2266409,0.3824566,3.2411888,2.0337551
MsgID.GLOBAL_POSITION,1520230596.4555509,-121.9939062,37.4139535,0.7860000
MsgID.LOCAL_VELOCITY,1520230596.4555509,-0.1600000,3.7800000,2.0500000
MsgID.LOCAL_POSITION,1520230596.4815109,23.0677567,2.5737228,-0.7533828
MsgID.LOCAL_VELOCITY,1520230596.4815109,-0.2012582,3.8156784,2.0634739
MsgID.GLOBAL_POSITION,1520230596.7100439,-121.9938969,37.4139525,0.4680000
MsgID.LOCAL_VELOCITY,1520230596.7100439,-0.4000000,3.8500000,0.3500000
MsgID.LOCAL_POSITION,1520230596.7257290,22.9351349,3.4892223,-0.4627147
MsgID.LOCAL_VELOCITY,1520230596.7257290,-0.3560852,3.8335021,0.1107854
MsgID.STATE,1520230596.8728540,True,True
MsgID.GLOBAL_HOME,1520230596.8731871,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230596.9558289,-121.9938844,37.4139497,0.4780000
MsgID.LOCAL_VELOCITY,1520230596.9558289,-0.8400000,4.0800000,-0.1600000
MsgID.LOCAL_POSITION,1520230596.9764371,22.6440048,4.4912624,-0.4791331
MsgID.LOCAL_VELOCITY,1520230596.9764371,-0.8646061,4.0920029,-0.1616570
MsgID.GLOBAL_POSITION,1520230597.2062221,-121.9938730,37.4139475,0.4970000
MsgID.LOCAL_VELOCITY,1520230597.2062221,-1.3300000,4.4200000,-0.0300000
MsgID.LOCAL_POSITION,1520230597.2279711,22.3697319,5.6486158,-0.4980154
MsgID.LOCAL_VELOCITY,1520230597.2279711,-1.4021777,4.4739556,-0.0148313
MsgID.GLOBAL_POSITION,1520230597.4560142,-121.9938566,37.4139437,0.5000000
MsgID.LOCAL_VELOCITY,1520230597.4560142,-1.8700000,4.7500000,0.0100000
MsgID.LOCAL_POSITION,1520230597.4819021,21.9664688,6.9673672,-0.5006885
MsgID.LOCAL_VELOCITY,1520230597.4819021,-1.8959379,4.7605276,0.0204929
MsgID.GLOBAL_POSITION,1520230597.7168739,-121.9938460,37.4139380,0.4900000
MsgID.LOCAL_VELOCITY,1520230597.7168739,-2.4000000,4.8200000,0.1300000
MsgID.LOCAL_POSITION,1520230597.7274518,21.2744961,7.9947600,-0.4873492
MsgID.LOCAL_VELOCITY,1520230597.7274518,-2.4607892,4.7871733,0.1398692
MsgID.STATE,1520230597.8727748,True,True
MsgID.GLOBAL_HOME,1520230597.8781650,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230597.9563949,-121.9938328,37.4139333,0.4590000
MsgID.LOCAL_VELOCITY,1520230597.9563949,-2.4100000,4.0700000,0.2000000
MsgID.LOCAL_POSITION,1520230597.9775281,20.8127174,9.0893421,-0.4581147
MsgID.LOCAL_VELOCITY,1520230597.9775281,-2.3984771,4.0334802,0.1940568
MsgID.GLOBAL_POSITION,1520230598.2064891,-121.9938231,37.4139284,0.4950000
MsgID.LOCAL_VELOCITY,1520230598.2064891,-1.8100000,2.6100000,-0.2500000
MsgID.LOCAL_POSITION,1520230598.2266419,20.2014980,9.9932003,-0.5056838
MsgID.LOCAL_VELOCITY,1520230598.2266419,-1.7441291,2.4228463,-0.2196459
MsgID.GLOBAL_POSITION,1520230598.4566090,-121.9938179,37.4139252,0.7600000
MsgID.LOCAL_VELOCITY,1520230598.4566090,-0.7800000,1.3400000,-1.9400000
MsgID.LOCAL_POSITION,1520230598.4883971,19.9332123,10.3798332,-0.7757345
MsgID.LOCAL_VELOCITY,1520230598.4883971,-0.7690554,1.3626260,-1.9865878
MsgID.GLOBAL_POSITION,1520230598.7072582,-121.9938124,37.4139257,1.3480000
MsgID.LOCAL_VELOCITY,1520230598.7072582,-0.4600000,2.8600000,-2.9300000
MsgID.LOCAL_POSITION,1520230598.7275231,19.9763508,10.9567661,-1.4475338
MsgID.LOCAL_VELOCITY,1520230598.7275231,-0.4507526,3.1269190,-3.0467839
MsgID.STATE,1520230598.8716640,True,True
MsgID.GLOBAL_HOME,1520230598.8720870,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230598.9552379,-121.9938011,37.4139232,2.2150000
MsgID.LOCAL_VELOCITY,1520230598.9552379,-0.3400000,4.5800000,-3.5400000
MsgID.LOCAL_POSITION,1520230598.9814148,19.6929455,11.8991499,-2.2397602
MsgID.LOCAL_VELOCITY,1520230598.9814148,-0.3400388,4.6136045,-3.5494866
MsgID.GLOBAL_POSITION,1520230599.2059200,-121.9937877,37.4139214,3.0220000
MsgID.LOCAL_VELOCITY,1520230599.2059200,-0.2000000,5.1600000,-2.9900000
MsgID.LOCAL_POSITION,1520230599.2274728,19.4989185,13.2403564,-3.1136754
MsgID.LOCAL_VELOCITY,1520230599.2274728,-0.1997304,5.1004539,-2.6585143
MsgID.GLOBAL_POSITION,1520230599.4569631,-121.9937718,37.4139222,3.4310000
MsgID.LOCAL_VELOCITY,1520230599.4569631,-0.1600000,4.6300000,-0.3900000
MsgID.LOCAL_POSITION,1520230599.4912350,19.6003819,14.5085268,-3.4343319
MsgID.LOCAL_VELOCITY,1520230599.4912350,-0.1580449,4.6293736,-0.3274722
MsgID.GLOBAL_POSITION,1520230599.7170451,-121.9937616,37.4139229,3.3520000
MsgID.LOCAL_VELOCITY,1520230599.7170451,-0.0500000,4.6800000,0.7600000
MsgID.LOCAL_POSITION,1520230599.7229629,19.6782379,15.4986153,-3.3222446
MsgID.LOCAL_VELOCITY,1520230599.7229629,-0.0374197,4.7251353,0.8672358
MsgID.STATE,1520230599.8671420,True,True
MsgID.GLOBAL_HOME,1520230599.8674970,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230599.9562271,-121.9937471,37.4139227,3.0280000
MsgID.LOCAL_VELOCITY,1520230599.9562271,0.0900000,5.1000000,1.2500000
MsgID.LOCAL_POSITION,1520230599.9769511,19.6469612,16.7388973,-3.0135953
MsgID.LOCAL_VELOCITY,1520230599.9769511,0.1027433,5.1419535,1.2317767
MsgID.GLOBAL_POSITION,1520230600.2171199,-121.9937306,37.4139229,2.8130000
MsgID.LOCAL_VELOCITY,1520230600.2171199,0.3900000,5.6200000,0.3200000
MsgID.LOCAL_POSITION,1520230600.2330749,19.6858692,18.3060951,-2.8028452
MsgID.LOCAL_VELOCITY,1520230600.2330749,0.4452870,5.5619445,0.1694859
MsgID.GLOBAL_POSITION,1520230600.4607549,-121.9937174,37.4139242,2.8560000
MsgID.LOCAL_VELOCITY,1520230600.4607549,0.5800000,4.1100000,-0.6100000
MsgID.LOCAL_POSITION,1520230600.4899390,19.8305340,19.3574734,-2.8649528
MsgID.LOCAL_VELOCITY,1520230600.4899390,0.5834126,3.9902964,-0.6363285
MsgID.GLOBAL_POSITION,1520230600.7125251,-121.9937095,37.4139263,2.9870000
MsgID.LOCAL_VELOCITY,1520230600.7125251,0.4400000,2.3900000,-0.5100000
MsgID.LOCAL_POSITION,1520230600.7282100,20.0774002,20.0850525,-3.0017779
MsgID.LOCAL_VELOCITY,1520230600.7282100,0.4150548,2.1966681,-0.4639834
MsgID.STATE,1520230600.8734419,True,True
MsgID.GLOBAL_HOME,1520230600.8737421,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230600.9568629,-121.9937043,37.4139262,3.0290000
MsgID.LOCAL_VELOCITY,1520230600.9568629,0.0000000,1.2300000,0.0200000
MsgID.LOCAL_POSITION,1520230600.9789581,20.0347404,20.4810104,-3.0287964
MsgID.LOCAL_VELOCITY,1520230600.9789581,-0.0306120,1.2088934,0.0327993
MsgID.GLOBAL_POSITION,1520230601.2125068,-121.9937012,37.4139237,2.9900000
MsgID.LOCAL_VELOCITY,1520230601.2125068,-1.0400000,0.9000000,0.1500000
MsgID.LOCAL_POSITION,1520230601.2383800,19.7158012,20.7839584,-2.9836836
MsgID.LOCAL_VELOCITY,1520230601.2383800,-1.2088760,0.8776793,0.1548140
MsgID.GLOBAL_POSITION,1520230601.4559202,-121.9936985,37.4139194,2.9470000
MsgID.LOCAL_VELOCITY,1520230601.4559202,-2.3500000,0.6500000,0.0100000
MsgID.LOCAL_POSITION,1520230601.4836709,19.2518997,20.9904747,-2.9469919
MsgID.LOCAL_VELOCITY,1520230601.4836709,-2.4217286,0.6339913,0.0074957
MsgID.GLOBAL_POSITION,1520230601.7108438,-121.9936983,37.4139141,2.9530000
MsgID.LOCAL_VELOCITY,1520230601.7108438,-3.3100000,0.3800000,-0.0800000
MsgID.LOCAL_POSITION,1520230601.7288299,18.6141758,21.0002327,-2.9548204
MsgID.LOCAL_VELOCITY,1520230601.7288299,-3.4339907,0.3552410,-0.0874472
MsgID.STATE,1520230601.8681040,True,True
MsgID.GLOBAL_HOME,1520230601.8685791,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230601.9570539,-121.9936969,37.4139065,2.9700000
MsgID.LOCAL_VELOCITY,1520230601.9570539,-4.2200000,0.1300000,-0.1000000
MsgID.LOCAL_POSITION,1520230601.9842072,17.7100906,21.1682224,-2.9739227
MsgID.LOCAL_VELOCITY,1520230601.9842072,-4.3332133,0.1098429,-0.1138002
MsgID.GLOBAL_POSITION,1520230602.2125299,-121.9936947,37.4138959,2.9850000
MsgID.LOCAL_VELOCITY,1520230602.2125299,-4.8600000,-0.0300000,0.0000000
MsgID.LOCAL_POSITION,1520230602.2339220,16.4916687,21.3230286,-2.9856210
MsgID.LOCAL_VELOCITY,1520230602.2339220,-4.9527669,-0.0624080,0.0216187
MsgID.GLOBAL_POSITION,1520230602.4610481,-121.9936962,37.4138830,2.9860000
MsgID.LOCAL_VELOCITY,1520230602.4610481,-5.5600000,-0.2200000,0.0200000
MsgID.LOCAL_POSITION,1520230602.4785731,15.1787186,21.1824818,-2.9861743
MsgID.LOCAL_VELOCITY,1520230602.4785731,-5.5927382,-0.2353061,0.0305374
MsgID.GLOBAL_POSITION,1520230602.7077172,-121.9936988,37.4138713,2.9840000
MsgID.LOCAL_VELOCITY,1520230602.7077172,-6.0900000,-0.3600000,0.0600000
MsgID.LOCAL_POSITION,1520230602.7281680,13.7469864,20.9212246,-2.9833195
MsgID.LOCAL_VELOCITY,1520230602.7281680,-6.1587620,-0.3769871,0.0710500
MsgID.STATE,1520230602.8831120,True,True
MsgID.GLOBAL_HOME,1520230602.8834000,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230602.9631550,-121.9937005,37.4138562,2.9810000
MsgID.LOCAL_VELOCITY,1520230602.9631550,-6.6700000,-0.4500000,0.0200000
MsgID.LOCAL_POSITION,1520230602.9787278,12.0988770,20.8081322,-2.9811971
MsgID.LOCAL_VELOCITY,1520230602.9787278,-6.7230096,-0.4537006,0.0318220
MsgID.GLOBAL_POSITION,1520230603.2145479,-121.9937005,37.4138428,2.9770000
MsgID.LOCAL_VELOCITY,1520230603.2145479,-7.1000000,-0.4700000,0.0300000
MsgID.LOCAL_POSITION,1520230603.2297962,10.5372705,20.8010540,-2.9758496
MsgID.LOCAL_VELOCITY,1520230603.2297962,-7.1625719,-0.4774911,0.0441555
MsgID.GLOBAL_POSITION,1520230603.4574049,-121.9937010,37.4138239,2.9700000
MsgID.LOCAL_VELOCITY,1520230603.4574049,-7.5600000,-0.5400000,0.0000000
MsgID.LOCAL_POSITION,1520230603.4782341,8.5301752,20.7517548,-2.9696453
MsgID.LOCAL_VELOCITY,1520230603.4782341,-7.5830250,-0.5466409,0.0086067
MsgID.GLOBAL_POSITION,1520230603.7081091,-121.9937040,37.4138065,2.9510000
MsgID.LOCAL_VELOCITY,1520230603.7081091,-7.8700000,-0.6400000,-0.0200000
MsgID.LOCAL_POSITION,1520230603.7351170,6.5015693,20.4552841,-2.9494028
MsgID.LOCAL_VELOCITY,1520230603.7351170,-7.9163718,-0.6540922,-0.0449813
MsgID.STATE,1520230603.8680131,True,True
MsgID.GLOBAL_HOME,1520230603.8683050,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230603.9568582,-121.9937068,37.4137885,2.9450000
MsgID.LOCAL_VELOCITY,1520230603.9568582,-8.0600000,-0.6600000,-0.1100000
MsgID.LOCAL_POSITION,1520230603.9777470,4.6261721,20.2410603,-2.9450681
MsgID.LOCAL_VELOCITY,1520230603.9777470,-8.0705414,-0.6557366,-0.1248012
MsgID.GLOBAL_POSITION,1520230604.2065458,-121.9937080,37.4137713,2.9560000
MsgID.LOCAL_VELOCITY,1520230604.2065458,-7.8300000,-0.5300000,-0.2100000
MsgID.LOCAL_POSITION,1520230604.2280140,2.6364033,20.1422462,-2.9580860
MsgID.LOCAL_VELOCITY,1520230604.2280140,-7.7464514,-0.5133708,-0.2262489
MsgID.GLOBAL_POSITION,1520230604.4582131,-121.9937067,37.4137550,2.9680000
MsgID.LOCAL_VELOCITY,1520230604.4582131,-6.2300000,-0.3700000,-0.1100000
MsgID.LOCAL_POSITION,1520230604.4790258,0.8983824,20.2570992,-2.9685798
MsgID.LOCAL_VELOCITY,1520230604.4790258,-6.0538630,-0.3657119,-0.1173409
MsgID.GLOBAL_POSITION,1520230604.7065599,-121.9937088,37.4137437,2.9690000
MsgID.LOCAL_VELOCITY,1520230604.7065599,-4.2100000,-0.3100000,-0.1200000
MsgID.LOCAL_POSITION,1520230604.7302191,-0.3745467,20.0144272,-2.9704137
MsgID.LOCAL_VELOCITY,1520230604.7302191,-3.9438460,-0.3088119,-0.1406803
MsgID.STATE,1520230604.8720610,True,True
MsgID.GLOBAL_HOME,1520230604.8827672,-121.9939346,37.4137458,0.0000000
MsgID.GLOBAL_POSITION,1520230604.9678640,-121.9937111,37.4137350,2.8840000
MsgID.LOCAL_VELOCITY,1520230604.9678640,-2.9200000,-0.3800000,0.7800000
